filename,drug,brand_name,indication,therapy_area,recommendation,listing_type,comparator,icer_low,icer_high,icer_note,risk_sharing,risk_sharing_note,population_per_year,key_trials,resubmission,pbac_year,pbac_month,extraction_ok,error_note
pegcetacoplan-psd-march-2022.pdf,pegcetacoplan,Empaveli,Treatment of adults with paroxysmal nocturnal haemoglobinuria (PNH) who have inadequate clinical response to C5 inhibitor treatment (haemoglobin level <10.5 g/dL after ≥3 months of stable treatment).,Haematology,Recommended with restriction,Authority Required,eculizumab and ravulizumab,,,ICER values not stated in extracted text,no,,,,no,2022,3,yes,
pegcetacoplan-psd-november-2025.pdf,pegcetacoplan,Syfovre,"Non-subfoveal geographic atrophy secondary to age-related macular degeneration, with an intact fovea and central vision threatened by GA lesion growth.",Ophthalmology,Recommended with restriction,Authority Required,best supportive care,,,ICER values redacted (commercially sensitive),no,,,"OAKS, GALE",yes,2025,11,yes,
pegfilgrastim-psd-july-2017.pdf,pegfilgrastim,Neulasta,Primary prophylaxis for febrile neutropenia in patients with early stage breast cancer being treated with docetaxel and cyclophosphamide.,Oncology,Recommended with restriction,Authority Required,secondary prophylaxis,,,Economic analysis presented cost per febrile neutropenia event avoided rather than ICER; data appears redacted in document,no,,,Jones et al. 2006,yes,2017,7,yes,
pegfilgrastim-psd-july-2018.pdf,pegfilgrastim,Fulphila®,"Treatment of chemotherapy-induced neutropenia in patients meeting specified clinical criteria across multiple cancer types including acute myeloid leukaemia, breast cancer, lymphomas, myeloma, and other solid tumours.",Oncology,Not recommended,Authority Required,pegfilgrastim (Neulasta®),,,This is a biosimilar listing application; economic evaluation not applicable as comparison is with existing PBS-listed reference product.,no,,,,no,2018,7,yes,
pegfilgrastim-psd-march-2018.pdf,pegfilgrastim,Neulasta,"Prophylaxis of febrile neutropenia in cancer patients receiving chemotherapy with curative intent, where chemotherapy carries a risk of febrile neutropenia or prolonged severe neutropenia greater than 20%, and secondary prophylaxis in patients with prior episodes of febrile neutropenia or prolonged severe neutropenia.",Oncology,Recommended with restriction,Restricted,no treatment (placebo),15000,45000,ICER range per FN event avoided previously accepted by PBAC; specific ICER for this resubmission not disclosed (commercially sensitive),no,,,,yes,2018,3,yes,
pegfilgrastim-psd-march-2020.pdf,pegfilgrastim,Pelgraz®,"Chemotherapy-induced neutropenia in cancer patients receiving chemotherapy with the intention of achieving cure or substantial remission, with greater than 20% risk of febrile neutropenia or substantial risk of prolonged severe neutropenia.",Oncology,Recommended,Restricted,Neulasta (pegfilgrastim reference brand),,,No ICER calculated for minor submission (biosimilar listing),no,,,"APO-Peg-02, APO-Peg-03",no,2020,3,yes,
pegfilgrastim-psd-november-2019.pdf,pegfilgrastim,Ziextenzo,Chemotherapy-induced neutropenia. For cancer patients receiving chemotherapy to decrease the duration of severe neutropenia and reduce the incidence of infections manifested by febrile neutropenia.,Oncology,Recommended with restriction,Restricted,Neulasta (reference brand pegfilgrastim),,,No ICER calculated; minor submission for biosimilar listing on Section 100 HSD program,no,,,"LA-EP06-101, LA-EP06-103, LA-EP06-301, LA-EP06-302",no,2019,11,yes,
peginterferon-beta-1a-psd-11-2014.pdf,peginterferon beta-1a,Plegridy,"First line treatment of patients with remitting, relapsing multiple sclerosis who are ambulatory and have experienced at least 2 documented attacks of neurological dysfunction in the preceding 2 years.",Neurology,Recommended with restriction,Authority Required,interferon beta-1a (INFB-1a),,,Listing sought on cost minimisation basis; ICER not stated in document,no,,,"ADVANCE (105-MS-301), ATTAIN (105-MS-302), BRAVO",no,2014,11,yes,
peginterferon-psd-november-2017.pdf,peginterferon alfa-2a,Pegasys,Chronic hepatitis B and C infection; also for use in myeloproliferative neoplasms (MPN) including essential thrombocythemia and polycythemia vera.,Infectious disease,Recommended,Unrestricted,hydroxyurea (for MPN); interferon alfa-2a (non-pegylated),,,No ICER calculated; minor submission with epidemiological financial model based on subsidisation cap rather than cost-effectiveness analysis,yes,Proposed price reduction (redacted percentage) and subsidisation cap to limit financial risk to the Commonwealth for use in MPN and hepatitis B and C,,,no,2017,11,yes,
pegunigalsidase alfa-psd-july-2025.pdf,pegunigalsidase alfa,Elfabrio,Long-term enzyme replacement therapy for adult patients with confirmed Fabry disease and end-organ damage,Rare disease,Recommended with restriction,Authority Required,migalastat,,,Cost-minimisation approach versus migalastat; price premium percentage not specified in extracted text,no,,,,no,2025,7,yes,
pegvaliase-psd-july-2022.pdf,pegvaliase,Palynziq,Hyperphenylalaninemia (HPA) due to phenylketonuria (PKU) in patients aged 16 years and over who are not responsive to sapropterin.,Rare disease,Recommended with restriction,Authority Required,phenylalanine-restricted diet alone,,,,no,,,,no,2022,7,yes,
pegvisomant-psd-march-2019.pdf,pegvisomant,Somavert®,Second-line treatment of acromegaly in patients who have failed to achieve biochemical control with maximum indicated doses of octreotide LAR or lanreotide ATG.,Other,Recommended with restriction,Authority Required,pasireotide,,,Cost-minimisation basis; ICER not calculated,no,,,"Trial 3614 (Trainer 2000), Gadelha 2014",yes,2019,3,yes,
pegvisomant-psd-november-2016.pdf,pegvisomant,Somavert®,Treatment of active acromegaly in patients who have failed to achieve biochemical control with somatostatin analogues (SSAs).,Rare disease,Recommended with restriction,Authority Required,"pasireotide, octreotide LAR, lanreotide autogel",,,Prices redacted in document; cost-minimisation analysis used in pre-PBAC response,no,,,,no,2016,11,yes,
pembrolizumab-additional-strength-psd-november-2016.pdf,pembrolizumab,Keytruda®,Treatment of unresectable Stage III or Stage IV malignant melanoma. New 100 mg concentrated injection formulation as an alternative to the currently listed 50 mg powder for injection.,Oncology,Recommended,Authority Required,,,,Minor submission with no economic comparison presented,yes,Risk Sharing Arrangement currently in place for pembrolizumab for treatment of unresectable or metastatic melanoma; 100 mg formulation will be included in this arrangement with cost per patient capped under Deed of Agreement,,,no,2016,11,yes,
pembrolizumab-cervical-cancer-psd-11-2022.pdf,pembrolizumab,Keytruda,"Treatment of persistent, recurrent, or metastatic (Stage IVB) squamous cell carcinoma, adenocarcinoma and adenosquamous carcinoma of the cervix in patients whose tumours express PD-L1 combined positive score ≥1.",Oncology,Recommended with restriction,Authority Required,chemotherapy (taxane plus platinum compound) +/- bevacizumab,,,ICER values redacted in document,no,,,,no,2022,11,yes,
pembrolizumab-dosing-psd-march-2018.pdf,pembrolizumab,Keytruda®,Unresectable Stage III or Stage IV malignant melanoma. The submission requested amendment of the dosing regimen from weight-based (2 mg/kg) to fixed 200 mg per dose.,Oncology,Noted,Restricted,,,,Minor submission for dosing regimen change; no economic evaluation presented,yes,Managed Entry Scheme (MES) in place with annual risk sharing arrangement caps; variation to agreed deed took effect 1 April 2017,,KN-006,no,2018,3,yes,
pembrolizumab-earlyTNBC-psd-03-2023.pdf,pembrolizumab,Keytruda,"Early-stage triple negative breast cancer (TNBC) in patients who have not received prior systemic therapy, as neoadjuvant therapy in combination with chemotherapy followed by adjuvant monotherapy.",Oncology,Recommended with restriction,Authority Required,standard chemotherapy (neoadjuvant) and placebo (adjuvant),,,ICER not stated in available PSD text,no,,,KN-522,no,2023,3,yes,
pembrolizumab-ec-psd-03-2022-03-2023.pdf,pembrolizumab,Keytruda®,Treatment of patients with advanced endometrial cancer who have disease progression following prior systemic therapy. For pMMR endometrial cancer in combination with lenvatinib; for dMMR endometrial cancer as monotherapy.,Oncology,Recommended with restriction,Authority Required,doxorubicin or paclitaxel chemotherapy; dostarlimab for dMMR subgroup,,,ICER values redacted/commercially sensitive,no,,,"KN775, KN158, KN164",no,,,yes,
pembrolizumab-hnscc-psd-november-2021.pdf,pembrolizumab,Keytruda,"First-line treatment of previously untreated recurrent or metastatic head and neck squamous cell carcinoma (HNSCC) of the oral cavity, pharynx and larynx in patients with PD-L1 combined positive score (CPS) ≥1, either as monotherapy (CPS ≥20) or in combination with platinum-based chemotherapy and 5-fluorouracil.",Oncology,Recommended with restriction,Restricted,carboplatin or cisplatin plus 5-fluorouracil (chemotherapy) followed by nivolumab in 50% of patients,,,Not stated in provided document excerpt,no,,,KN048,yes,2021,11,yes,
pembrolizumab-Keytruda-CRC-psd-march-2019.pdf,pembrolizumab,KEYTRUDA®,Locally advanced (unresectable) or Stage IV (metastatic) deficient mismatch repair (dMMR) colorectal cancer in patients who have failed at least one prior therapy.,Oncology,Recommended with restriction,Restricted,"FOLFIRI, FOLFIRI with bevacizumab, FOLFIRI with cetuximab",,,ICER figures redacted in document; effective AEMP per 100 mg vial also redacted,yes,Special Pricing Arrangement (SPA) proposed; Sponsor to work with Department to develop a Deed to ensure appropriate effective price,,KN164,no,2019,3,yes,
pembrolizumab-mc-psd-july-2025.pdf,pembrolizumab,Keytruda®,"Multi-indication broad listing for advanced or metastatic cancers, including 11 currently PBS-listed indications, 16 TGA-approved but not PBS-listed indications, and anticipated future indications.",Oncology,,Restricted,,,,ICER information redacted in document,yes,"Price Volume Arrangement (PVA) proposed with increasing rebate levels over 4 tiers; tiered pricing structure based on indication status, TGA approval, and treatment duration",,"KN189, KN407, KN042, KN024, KN006, KN045, KN087, KN204, KN355, KN048, KN826, KN177, KN170, KN775, KN581, KN052, KN158, KN164, KNB61, KN811, KNA39, KN590, KN859, KN629, KN483, KN966, KN913, KN868, LEAP-014, KN4263, KNC933, KN0403, KN0103",yes,2025,7,yes,
pembrolizumab-melanoma-nsclc-psd-march-2020.pdf,pembrolizumab,Keytruda®,"Addition of 400 mg every six weeks flat dosing regimen for treatment of unresectable Stage III or Stage IV malignant melanoma, first-line treatment of Stage IV metastatic NSCLC (EGFR wild type, ALK/ROS1 negative), adjuvant treatment of completely resected Stage IIIB/IIIC/IIID melanoma, and first-line treatment of BRAF V600 positive unresectable Stage III or Stage IV melanoma.",Oncology,Recommended,Restricted,200 mg every three weeks flat dosing regimen,,,No economic analysis presented; minor submission with no ICER calculated,no,,,"KEYNOTE-002, KEYNOTE-010",no,2020,3,yes,
pembrolizumab-melanoma-psd-july-2019.pdf,pembrolizumab,Keytruda,"Adjuvant treatment of patients with completely resected Stage IIIB, IIIC or IIID malignant melanoma at high risk of recurrent disease.",Oncology,Recommended with restriction,Authority Required,placebo,,,ICER values redacted (commercially sensitive pricing arrangements),yes,Special Pricing Arrangements apply,,,yes,2019,7,yes,
pembrolizumab-melanoma-psd-march-2020.pdf,pembrolizumab,Keytruda®,First-line therapy for unresectable Stage III or Stage IV metastatic malignant melanoma in adult patients with BRAF V600 mutation who have not received prior treatment for this condition.,Oncology,Recommended with restriction,Restricted,nivolumab,,,Cost-minimisation analysis used; ICER not calculated as pembrolizumab price to be determined based on nivolumab's effective approved ex-manufacturer price,no,,,"KN006, CM067, SECOMB, DREAMseq",no,2020,3,yes,
pembrolizumab-melanoma-psd-november-2016.pdf,pembrolizumab,Keytruda®,"Monotherapy treatment of unresectable Stage III or Stage IV metastatic melanoma in adults, either BRAF V600 mutation negative (previously untreated) or BRAF V600 mutation positive (after BRAF inhibitor progression or intolerance).",Oncology,Recommended with restriction,Authority Required,ipilimumab,,,ICER values redacted in document; submission under Deed of Agreement with cost-effectiveness evaluation presented but specific ICER figures not disclosed in PSD.,yes,Managed Entry Scheme with Deed of Agreement dated 15 August 2015 containing risk sharing arrangement caps; submission seeks PBAC reconsideration of cost-effectiveness and associated risk sharing arrangement caps.,,"KN-001, KN-006",yes,2016,11,yes,
pembrolizumab-melanoma-psd-november-2018.pdf,pembrolizumab,Keytruda®,Adjuvant treatment for completely resected Stage III malignant melanoma to reduce the risk of recurrence and distant metastases.,Oncology,Recommended with restriction,Restricted,observation (or placebo),,,ICER not stated in the extracted text; pricing details are redacted,yes,Risk Sharing Arrangement (RSA) in the form of annual expenditure caps shared by pembrolizumab and nivolumab sponsors for unresectable Stage III or Stage IV melanoma; rebate applies for costs exceeding agreed caps,,,no,2018,11,yes,
pembrolizumab-melanoma-resubmission-psd-march-2020.pdf,pembrolizumab,Keytruda,"Adjuvant treatment of resected Stage IIIB, IIIC and IIID malignant melanoma",Oncology,Recommended with restriction,Restricted,nivolumab,,,Cost-minimisation analysis used; no ICER range provided,yes,Joint Risk Sharing Arrangement (RSA) consisting of PD-1 inhibitor subsidisation caps across both adjuvant and metastatic settings,,KN054,yes,2020,3,yes,
pembrolizumab-mtnbc-psd-03-2023.pdf,pembrolizumab,Keytruda,"Treatment of locally recurrent unresectable or metastatic triple negative breast cancer (mTNBC) in patients whose tumours express PD-L1 (CPS≥10) and who have not received prior chemotherapy for metastatic disease, in combination with chemotherapy.",Oncology,Recommended with restriction,Authority Required,"standard chemotherapy regimens (paclitaxel, nab-paclitaxel, or gemcitabine + carboplatin)",,,,no,,,KN-355,no,2023,3,yes,
pembrolizumab-nsclc-psd-july-2018.pdf,pembrolizumab,Keytruda,"First-line treatment of patients with metastatic (Stage IV) non-small cell lung cancer (NSCLC) whose tumours do not have an activating EGFR gene mutation or ALK gene rearrangement, and whose tumours express high PD-L1 levels (TPS ≥50%).",Oncology,Recommended with restriction,Authority Required,,,,Not stated in document excerpt,yes,Special pricing arrangements apply; streamlined authority required listing under Section 100 Efficient Funding of Chemotherapy.,,,yes,2018,7,yes,
pembrolizumab-nsclc-psd-july-2019.pdf,pembrolizumab,Keytruda,"Stage IV non-squamous non-small cell lung cancer (NSCLC) in patients who are EGFR wild type, negative for ALK and ROS1 gene rearrangement, with ECOG performance status 0 or 1, to be used in combination with cisplatin/carboplatin and pemetrexed.",Oncology,Recommended with restriction,Restricted,For PD-L1 TPS <50%: platinum + pemetrexed followed by PD-(L)1 inhibitor; For PD-L1 TPS ≥50%: pembrolizumab monotherapy followed by platinum doublet,,,ICER values redacted in document,yes,Special pricing arrangement (SPA) proposed with effective price weighted by proportion of use in patients with PD-L1 TPS status (<50% or ≥50%),,KN024,yes,2019,7,yes,
pembrolizumab-nsclc-psd-march-2018.pdf,pembrolizumab,Keytruda,"First-line treatment of patients with metastatic (Stage IV) non-small cell lung cancer (NSCLC) without activating EGFR mutations or ALK rearrangements, with high PD-L1 expression (TPS ≥50%).",Oncology,Recommended with restriction,Authority Required,,,,Redacted — commercial-in-confidence pricing arrangement,yes,Special Pricing Arrangement (SPA) proposed; effective prices redacted,,,yes,2018,3,yes,
pembrolizumab-nsclc-psd-november-2016.pdf,pembrolizumab,Keytruda®,"Locally advanced or metastatic non-small cell lung cancer (NSCLC) in patients with high PD-L1 expression (tumour proportion score ≥50%), after progression following platinum-based chemotherapy and other eligible prior treatments.",Oncology,Noted,Authority Required,platinum-based chemotherapy,,,ICER values redacted in document; document notes PBAC concerns about potential increase in ICER if dosing changes from 2 mg/kg to fixed 200 mg dose.,yes,Risk sharing arrangement proposed to enforce treatment cessation after approximately 2 years (35 administrations) as per KN-010 protocol.,,"KN-010, KN-024, KN-042",no,2016,11,yes,
pembrolizumab-nsclc-psd-november-2017.pdf,pembrolizumab,Keytruda,First-line treatment of patients with metastatic (Stage IV) non-small cell lung cancer (NSCLC) whose tumours do not have activating EGFR gene mutation or ALK gene rearrangement and express high levels of PD-L1 (TPS ≥50%).,Oncology,Recommended with restriction,Authority Required,platinum-based doublet chemotherapy,,,Economically sensitive/redacted; prices marked as commercially sensitive in proposed listing,yes,Special Pricing Arrangement (SPA) proposed; effective price redacted from public document,,KN-024,yes,2017,11,yes,
pembrolizumab-nsclc-psd-november-2018.pdf,pembrolizumab,Keytruda,"First-line treatment of patients with Stage IV non-squamous non-small cell lung cancer (NSCLC), EGFR wild type and ALK translocation negative, with PD-L1 tumour proportion score <50%, in combination with cisplatin/carboplatin and pemetrexed.",Oncology,Recommended with restriction,Restricted,For PD-L1 TPS <50%: platinum doublet chemotherapy followed by PD-(L)1 therapy; For PD-L1 TPS ≥50%: pembrolizumab monotherapy,,,ICER values commercially sensitive and redacted in PSD,yes,"Special pricing arrangement (SPA) proposed with lower effective price for pembrolizumab when used in combination with platinum doublet, dependent on patient population (TPS <50% or ≥50%) and includes annual subsidisation cap",,,no,2018,11,yes,
pembrolizumab-oac-psd-nov-2021.pdf,pembrolizumab,Keytruda,"Locally advanced (Stage III) or metastatic (Stage IV) oesophageal adenocarcinoma, oesophageal squamous cell carcinoma, or HER2-negative adenocarcinoma of the gastro-oesophageal junction, in combination with platinum- and 5-FU-based chemotherapy for first-line treatment.",Oncology,Recommended with restriction,Authority Required,Cisplatin + 5-FU chemotherapy,,,ICER not stated in extracted text,no,,,,no,2021,11,yes,
pembrolizumab-oac-psd-november-2021.pdf,pembrolizumab,Keytruda,"Locally advanced (Stage III) or metastatic (Stage IV) oesophageal adenocarcinoma, oesophageal squamous cell carcinoma, or HER2-negative adenocarcinoma of the gastro-oesophageal junction, in combination with platinum- and fluoropyrimidine-based chemotherapy.",Oncology,Recommended with restriction,Authority Required,cisplatin + 5-FU chemotherapy,,,ICER not stated or redacted in provided document excerpt,no,,,,no,2021,11,yes,
pembrolizumab-plus-lenvatinib-RCC-psd-march-2022.pdf,pembrolizumab,Keytruda,"First-line treatment of advanced (Stage IV) clear cell variant renal cell carcinoma in patients classified as intermediate or poor risk according to IMDC prognostic criteria, in combination with lenvatinib.",Oncology,Recommended with restriction,Authority Required,nivolumab in combination with ipilimumab,,,Cost-minimisation approach used; ICER not explicitly stated in available text,no,,,KN 581,no,2022,3,yes,
pembrolizumab-pmbcl-psd-march-2020.pdf,pembrolizumab,Keytruda,Treatment of relapsed or refractory primary mediastinal B-cell lymphoma (R/R PMBCL) in patients who have undergone autologous stem cell transplant or are ineligible for ASCT.,Haematology,Recommended with restriction,Authority Required,"Standard of care chemotherapy regimens (ICE, GDP, DHAP with or without rituximab)",,,ICER range not stated in document; pricing marked as commercially sensitive (redacted).,no,,,KEYNOTE-170,yes,2020,3,yes,
pembrolizumab-pmbcl-psd-november-2018.pdf,pembrolizumab,Keytruda,Relapsed or refractory primary mediastinal large B-cell lymphoma (R/R PMBCL) following rituximab-based chemotherapy or at least two prior treatments.,Haematology,Recommended with restriction,Authority Required,"standard of care chemotherapy regimens (ICE, GDP, DHAP)",,,ICER range redacted; special pricing arrangements apply,no,,,,no,2018,11,yes,
pembrolizumab-psd-2018.pdf,pembrolizumab,Keytruda,Treatment of unresectable Stage III or Stage IV malignant melanoma. This submission specifically requested removal of the weight-based dosing option to align with TGA product information changes.,Oncology,Noted,Authority Required,,,,"ICER not calculated; this was a minor submission for dosing amendment only, not a full economic evaluation",yes,Risk sharing arrangement in place with rebate over annual expenditure caps under a Deed of Agreement; PBAC advised that subsequent annual expenditure caps should be negotiated with sponsor based on weight-based dosing regimen,,,no,,,yes,
pembrolizumab-psd-august-2017.pdf,pembrolizumab,Keytruda,Treatment of relapsed or refractory classical Hodgkin's Lymphoma (rrcHL) in heavily pre-treated patients,Oncology,Recommended with restriction,Authority Required,brentuximab vedotin,,,Cost-minimisation analysis performed; ICER not applicable as analysis based on cost-minimisation rather than cost-effectiveness,yes,Risk Sharing Arrangement with rebate on costs above agreed annual subsidisation caps for use beyond agreed utilisation estimates,,,yes,2017,8,yes,
pembrolizumab-psd-july-2017.pdf,pembrolizumab,Keytruda®,"Treatment of relapsed or refractory classical Hodgkin's Lymphoma (rrcHL) in patients who have progressed following autologous stem cell transplant (ASCT), or who are ineligible for ASCT and have progressed on at least two prior systemic therapies.",Haematology,Recommended with restriction,Authority Required,brentuximab vedotin,,,ICER not stated in available document text,yes,Managed Entry Scheme (MES) requested with supporting information from single-arm studies; KEYNOTE 204 trial to provide confirmatory evidence,,KEYNOTE 204,no,2017,7,yes,
pembrolizumab-psd-july-2022.pdf,pembrolizumab,Keytruda,"Multiple oncology and haematology indications including urothelial cancer, colorectal cancer, primary mediastinal B-cell lymphoma, classical Hodgkin's lymphoma, renal cell carcinoma, endometrial cancer, squamous cell carcinoma of the head and neck, oesophageal carcinoma, NSCLC, malignant melanoma, and gastro-oesophageal cancers. This submission requests addition of a new 400 mg every six weeks dosing regimen.",Oncology,,Authority Required,,,,,no,,,,no,2022,7,yes,
pembrolizumab-psd-july-2023.pdf,pembrolizumab,Keytruda®,"Treatment of early-stage triple-negative breast cancer (Stage 2-3) in patients who have not received prior systemic therapy, in combination with chemotherapy as neoadjuvant treatment followed by monotherapy as adjuvant treatment after surgery.",Oncology,Recommended with restriction,Authority Required,Standard chemotherapy (neoadjuvant phase) and placebo (adjuvant phase),35000,45000,ICER range redacted; price reduced from original submission to achieve ICER within acceptable range,yes,"Risk Sharing Arrangement (RSA) required across early and metastatic TNBC settings with offsets for pembrolizumab utilisation in mTNBC setting, accounting for cured patients (8% assumed) and early relapsers (at least 16%)",,KN-522,yes,2023,7,yes,
pembrolizumab-psd-july-2025.pdf,pembrolizumab,Keytruda,"Primary advanced or recurrent endometrial cancer, regardless of mismatch repair status, for first-line treatment in combination with platinum-based chemotherapy followed by pembrolizumab monotherapy.",Oncology,Recommended with restriction,Authority Required,dostarlimab (dMMR population); durvalumab + olaparib (pMMR population),,,Cost-minimisation approach used; ICER not calculated,no,,,NRG-GY018,no,2025,7,yes,
pembrolizumab-psd-mar-2021.pdf,pembrolizumab,Keytruda®,First-line treatment of Stage IV (metastatic) colorectal cancer with deficient mismatch repair (dMMR) in patients who have not previously received systemic therapy for metastatic disease.,Oncology,Recommended with restriction,Authority Required,"Standard of care chemotherapy regimens (FOLFOX, cetuximab + FOLFOX, bevacizumab + FOLFOX)",,,ICER range not provided in extracted document section,no,,,KN177,no,2021,3,yes,
pembrolizumab-psd-march-2015.pdf,pembrolizumab,Keytruda,Treatment of unresectable Stage III or Stage IV metastatic melanoma. Restricted to patients negative for BRAF V600 mutation (initial treatment) or positive for BRAF V600 mutation with progression after BRAF inhibitor therapy or contraindication to BRAF inhibitor (continuing treatment).,Oncology,Recommended with restriction,Authority Required,,,,ICER not stated in document,no,,,,no,2015,3,yes,
pembrolizumab-psd-march-2016.pdf,pembrolizumab,Keytruda®,Treatment of unresectable Stage III or Stage IV metastatic melanoma. Indicated for both BRAF V600 mutation negative patients (previously untreated) and BRAF V600 mutation positive patients (after progression on BRAF inhibitor or if BRAF inhibitor contraindicated/not tolerated).,Oncology,Recommended with restriction,Authority Required,ipilimumab,45000,75000,,yes,Managed Entry Scheme (MES) with Deed of Agreement dated August 2015 outlining obligations for cost-effectiveness reassessment and model requirements,,"KN-001, KN-006",yes,2016,3,yes,
pembrolizumab-psd-march-2017.pdf,pembrolizumab,Keytruda®,"First-line treatment of locally advanced or metastatic non-small cell lung cancer (NSCLC) in patients without activating EGFR gene mutation or ALK gene rearrangement, with high PD-L1 expression (TPS ≥50%).",Oncology,Recommended with restriction,Authority Required,platinum-based chemotherapy,,,ICER not stated or redacted in document,yes,Special Pricing Arrangements apply,,KN-024,no,2017,3,yes,
pembrolizumab-psd-march-2019.pdf,pembrolizumab,Keytruda,First-line treatment of metastatic non-small cell lung cancer (NSCLC) in patients whose tumours express PD-L1 at Tumour Proportion Score (TPS) ≥50%.,Oncology,Noted,Authority Required,platinum-based chemotherapy,45000,75000,ICER estimated based on reduced price and removal of rebate from July 2018 economic model; some pricing information redacted in document.,no,,,"KEYNOTE-024, KEYNOTE-042",no,2019,3,yes,
pembrolizumab-psd-march-2025.pdf,pembrolizumab,Keytruda,"High-risk, locally advanced cervical cancer (FIGO 2014 Stage IB2-IIB and node-positive, or Stage III-IVA) in combination with concurrent chemoradiotherapy.",Oncology,Recommended with restriction,Authority Required,concurrent chemoradiotherapy (CCRT) alone,,,Not stated in provided text,no,,,KN-A18,no,2025,3,yes,
pembrolizumab-psd-may-2022.pdf,pembrolizumab,Keytruda,"Locally advanced (Stage III) or metastatic (Stage IV) oesophageal adenocarcinoma, oesophageal squamous cell carcinoma, or HER2-negative adenocarcinoma of the gastro-oesophageal junction, in combination with platinum- and 5-FU-based chemotherapy.",Oncology,Recommended with restriction,Authority Required,cisplatin + 5-FU chemotherapy,,,ICER redacted or not disclosed in provided text,no,,,,no,2022,5,yes,
pembrolizumab-psd-nov-2020.pdf,pembrolizumab,Keytruda,"First-line treatment of recurrent or metastatic squamous cell carcinoma of the oral cavity, pharynx and larynx (head and neck SCC) with PD-L1 CPS ≥1, as monotherapy or in combination with platinum-based chemotherapy plus 5-FU.",Oncology,Recommended with restriction,Restricted,platinum + 5-FU chemotherapy followed by second-line nivolumab,,,ICER not stated or redacted in this document,no,,,,no,2020,11,yes,
pembrolizumab-psd-nov-2023.pdf,pembrolizumab,Keytruda,Treatment of metastatic or locally advanced cutaneous squamous cell carcinoma (CSCC) that is not curable by surgery or radiation.,Oncology,Recommended with restriction,Authority Required,cemiplimab,,,Cost-minimisation approach used; specific ICER not reported,no,,,KN629,no,2023,11,yes,
pembrolizumab-psd-nov-2024.pdf,pembrolizumab,Keytruda,"Adjuvant treatment of patients with renal cell carcinoma (RCC) with clear cell component who are at intermediate-high or high risk of recurrence following nephrectomy, or following nephrectomy and resection of metastatic lesions (M1 NED).",Oncology,Recommended with restriction,Authority Required,surveillance,,,ICER not stated in extracted text; pricing information redacted,no,,,KEYNOTE-564,no,2024,11,yes,
pembrolizumab-psd-november-2017.pdf,pembrolizumab,Keytruda®,Treatment of patients with locally advanced (Stage III) or metastatic (Stage IV) urothelial cancer after failure of a platinum-containing regimen.,Oncology,Recommended with restriction,Authority Required,docetaxel and paclitaxel (standard of care),,,ICER not stated in document,no,,,,no,2017,11,yes,
pembrolizumab-psd-november-2019.pdf,pembrolizumab,Keytruda,"Adjuvant treatment of patients with completely resected Stage IIIB, IIIC, and IIID malignant melanoma with lymph node involvement.",Oncology,Recommended with restriction,Authority Required,nivolumab (NIVO) for all patients; dabrafenib + trametinib (DAB+TRAM) for BRAF positive patients,,,ICER remained highly uncertain and variable; cost-minimisation analyses presented instead of ICER,yes,"Risk sharing arrangement (RSA) with subsidisation caps across adjuvant and unresectable/metastatic settings for PD-1 inhibitors, beyond which 100% rebates would apply",,KN054,yes,2019,11,yes,
pembrolizumab-psd-november-2025.pdf,pembrolizumab,Keytruda,"Perioperative treatment of patients with resectable locally advanced head and neck squamous cell carcinoma (LA HNSCC), including neoadjuvant treatment prior to surgical resection, followed by adjuvant treatment in combination with radiotherapy with or without chemotherapy, and subsequently as monotherapy.",Oncology,Recommended with restriction,Authority Required,standard of care (adjuvant radiotherapy with or without chemotherapy),,,ICER information redacted in document (prices shown as &&&& indicating commercial sensitivity),no,,,KEYNOTE-689,no,2025,11,yes,
pembrolizumab-scchn-psd-july-2018.pdf,pembrolizumab,Keytruda®,Treatment of patients with locally advanced (Stage III) or metastatic (Stage IV) squamous cell carcinoma of the head and neck (SCCHN) who have failed a platinum-containing regimen.,Oncology,Recommended with restriction,Restricted,nivolumab,,,Cost-minimisation analysis performed; ICER not stated,no,,,KN040,no,2018,7,yes,
pembrolizumab-scchn-psd-nov-2021.pdf,pembrolizumab,Keytruda,"Treatment of previously untreated recurrent or metastatic head and neck squamous cell carcinoma (HNSCC) of the oral cavity, pharynx and larynx in patients with combined positive score (CPS) ≥1, either as monotherapy (CPS ≥20) or in combination with platinum and 5-fluorouracil.",Oncology,Recommended with restriction,Restricted,carboplatin or cisplatin and 5-fluorouracil (5-FU) followed by nivolumab,,,Not stated in extracted text,no,,,KN048,yes,2021,11,yes,
pembrolizumab-urothelial-cancer-psd-11-2022.pdf,pembrolizumab,Keytruda,Locally advanced (Stage III) or metastatic (Stage IV) urothelial cancer for maintenance treatment and second-line treatment in platinum-ineligible patients.,Oncology,Noted,Restricted,,,,ICER not recalculated; this is a Category 3 resubmission requesting variation of subsidisation caps and risk sharing arrangement terms only.,yes,Risk Sharing Arrangement in place; submission requests variation of annual subsidisation caps to reflect actual utilisation (Years 4–5) and reduction of rebate level from current % to % consistent with pembrolizumab colorectal cancer agreement.,,KN045,yes,2022,11,yes,
