filename,drug,brand_name,indication,therapy_area,recommendation,listing_type,comparator,icer_low,icer_high,icer_note,risk_sharing,risk_sharing_note,population_per_year,key_trials,resubmission,budget_impact_aud,rejection_reasons,patient_advocacy,pico_population,evidence_type,line_of_therapy,trial_size,primary_endpoint,economic_model,pbac_year,pbac_month,extraction_ok,error_note
upadacitinib-psd-december-2023.pdf,upadacitinib,Rinvoq,Continuing treatment of severe active rheumatoid arthritis in adults who have demonstrated adequate response to initial upadacitinib therapy.,Immunology,Recommended with restriction,Authority Required,,,,"Not applicable — administrative restriction amendment only, no economic model presented",no,,,,yes,,,no,Adults with severe active rheumatoid arthritis who have completed initial treatment phase and demonstrated adequate response after at least 12 weeks of therapy,Not modelled,Any,,,Not modelled,2023,12,yes,
upadacitinib-psd-july-2021.pdf,upadacitinib,Rinvoq,Initial and continuing treatment of adults and adolescents aged 12 years or older with severe atopic dermatitis inadequately controlled on topical therapies.,Immunology,Recommended with restriction,Authority Required,dupilumab,,,Cost-minimisation analysis for UPA 15 mg; cost utility analysis for UPA 30 mg — specific ICER figures not provided in excerpt,no,,,,no,,,no,"Adults and adolescents aged 12 years or older with severe atopic dermatitis affecting the whole body or face and hands, inadequately controlled on topical therapies, with PGA baseline score ≥4 and EASI baseline score ≥20 despite medium to high potency topical corticosteroids for ≥28 days.",RCT,Not applicable,,"EASI 75, IGA 0/1, EASI 50 + DLQI ≥4",CUA,2021,7,yes,
upadacitinib-psd-july-2023.pdf,upadacitinib,Rinvoq,"Severe Crohn disease in adults who have failed to achieve an adequate response, or are contraindicated, to prior systemic therapy",Immunology,Recommended with restriction,Authority Required,"adalimumab (cost-minimisation); infliximab, vedolizumab, ustekinumab, risankizumab (clinical comparators)",,,Cost-minimisation approach used; no ICER calculated,no,,,,no,,,no,"Adults aged 18 years or older with severe Crohn disease who have failed to achieve adequate response to prior systemic therapy (corticosteroids and at least 3 months of immunosuppressive therapy), with CDAI ≥300 or CDAI ≥220 with extensive small intestine disease",RCT,Later-line,,Clinical remission and clinical response (CDAI reduction ≥100 points from baseline; CDAI <150),Cost-minimisation,2023,7,yes,
upadacitinib-psd-nov-2020.pdf,upadacitinib,Rinvoq,"Treatment of severe active Rheumatoid Arthritis (RA) in adult patients who have responded inadequately to, or are intolerant to, one or more disease-modifying anti-rheumatic drugs (DMARDs).",Musculo-skeletal,Recommended with restriction,Authority Required,adalimumab,,,,no,,,"SELECT-COMPARE, SELECT-NEXT, SELECT-MONOTHERAPY, SELECT-BEYOND",yes,,,no,"Adult patients with severe active Rheumatoid Arthritis who have responded inadequately to or are intolerant to one or more DMARDs, including conventional synthetic DMARD inadequate response and biologic DMARD inadequate response populations.",RCT,Any,651,ORR,,2020,11,yes,
upadacitinib-psd-november-2019-corrigendum%20.pdf,upadacitinib,Rinvoq®,Severe active rheumatoid arthritis in patients with inadequate response to at least 6 months of intensive conventional disease-modifying anti-rheumatic drugs (cDMARDs).,Immunology,Recommended with restriction,Authority Required,baricitinib 4 mg,,,Cost-minimisation analysis to baricitinib; no traditional ICER calculated,no,,,,no,,,no,Adults aged 18 years or older with severe active rheumatoid arthritis in whom an adequate response has not been achieved with at least 6 months of intensive treatment with conventional DMARDs,RCT,Later-line,,ORR,Cost-minimisation,,,yes,
ursodeoxycholic-acid-psd-03-2023.pdf,ursodeoxycholic acid,Ursofalk,"Treatment of primary biliary cholangitis (PBC), an autoimmune disease of the liver marked by gradual destruction of epithelial cells lining small intrahepatic bile ducts requiring chronic, long-term treatment.",Other,Recommended with restriction,Authority Required,,,,Not applicable — no economic evaluation requested for this administrative change submission.,no,,,,no,,,yes,Patients with primary biliary cholangitis (PBC) requiring chronic ursodeoxycholic acid therapy; analysis based on average Australian female (71.8 kg) and male (87 kg) body weights receiving standard weight-based dosing (12–16 mg/kg/day).,Cost-minimisation,Any,,Cost-minimisation,Cost-minimisation,2023,3,yes,
ursodeoxycholic-acid-psd-march-2017.pdf,ursodeoxycholic acid,Ursofalk®,Primary biliary cirrhosis (PBC). The submission requested listing of an additional strength (500 mg tablet) to reduce pill burden for patients requiring higher doses.,Other,Recommended with restriction,Authority Required,,,,No economic evaluation conducted; minor submission for additional strength of existing listed drug,no,,,,no,,,no,"Patients with primary biliary cirrhosis requiring ursodeoxycholic acid treatment, particularly those in higher weight brackets currently requiring multiple 250 mg capsules",Cost-minimisation,Not applicable,,Cost-minimisation,Cost-minimisation,2017,3,yes,
ustekinumab-cd-cpp-psd-july-2022.pdf,ustekinumab,Stelara,Treatment of patients with Crohn disease and severe chronic plaque psoriasis requiring a 90 mg dose of ustekinumab,Immunology,Recommended with restriction,Authority Required,ustekinumab 45 mg vial (current form),,,"Cost-minimisation submission; no ICER calculated as same drug, different formulation",no,,,,no,,,no,Adults and paediatric patients with severe Crohn disease or severe chronic plaque psoriasis requiring 90 mg dose of ustekinumab,RCT,Not applicable,,Cost-minimisation,Cost-minimisation,2022,7,yes,
ustekinumab-psd-11-2014.pdf,ustekinumab,Stelara,Treatment of psoriatic arthritis (PsA) in patients who have failed standard DMARDs. Proposed as an alternative biologic DMARD for second or third-line use after TNF-α inhibitor failure.,Immunology,Not recommended,Authority Required,adalimumab,,,ICER not calculated; pricing information redacted in document,no,,,"PSUMMIT-1, PSUMMIT-2",no,,"inferior joint response rate compared to TNF-α inhibitors, uncertain place in therapy for PsA treatment, questioned clinical role given separate PBS listing for psoriasis only",no,"Patients with active psoriatic arthritis who have failed standard DMARDs, including those previously treated with TNF-α inhibitors",RCT,Second-line,927,ORR,Not modelled,2014,11,yes,
ustekinumab-psd-july-2015.pdf,ustekinumab,Stelara®,"Treatment of signs and symptoms of active psoriatic arthritis in adult patients (18 years and older) where response to previous non-biological DMARD therapy has been inadequate, alone or in combination with methotrexate.",Immunology,Noted,Restricted,"adalimumab, certolizumab",,,No economic comparison provided; effective price to be determined based on cost-minimisation to certolizumab 200mg,no,,,,yes,,,no,Adult patients (18 years and older) with active psoriatic arthritis where response to previous non-biological DMARD therapy has been inadequate,RCT,Second-line,,ACR50,Cost-minimisation,2015,7,yes,
ustekinumab-psd-july-2023.pdf,ustekinumab,Stelara,"Treatment of complex refractory fistulising Crohn disease in adult patients. Ustekinumab is indicated for patients with externally draining enterocutaneous or rectovaginal fistulas who have had inadequate response, lost response, or intolerance to conventional therapy or TNFα antagonists.",Immunology,Recommended with restriction,Restricted,infliximab,,,Cost-minimisation approach used; no ICER calculated,no,,,"UNITI-1, UNITI-2, IM-UNITI, SEAVUE, STARDUST",yes,,,no,"Adult patients with complex refractory fistulising Crohn disease with externally draining enterocutaneous or rectovaginal fistulas, treated by a gastroenterologist or consultant physician with gastroenterology specialisation",RCT,Later-line,,Fistula response and fistula remission,Cost-minimisation,2023,7,yes,
ustekinumab-psd-mar-2021.pdf,ustekinumab,Stelara®,"Treatment of paediatric patients with severe chronic plaque psoriasis (PASI score >15) who have failed at least 2 of 3 systemic treatments (methotrexate, acitretin, or phototherapy).",Immunology,Recommended with restriction,Authority Required,etanercept,,,Cost per responder analysis requested; ICER not presented in available text,no,,,CADMUS,no,,,no,"Paediatric patients (under 18 years) with severe chronic plaque psoriasis (PASI >15) who have failed at least 2 of 3 systemic treatments (phototherapy, methotrexate, or acitretin) and have lesions present for at least 6 months",RCT,Later-line,110,ORR,Cost-minimisation,2021,3,yes,
ustekinumab-psd-march-2017.pdf,ustekinumab,Stelara®,Severe Crohn's disease and complex refractory fistulising Crohn's disease in adults aged 18 years or older who have failed conventional therapies and immunosuppressive agents.,Immunology,Recommended with restriction,Authority Required,"adalimumab (ADA); weighted combination of ADA, infliximab (IFX), and vedolizumab (VDZ) for cost analysis",,,Cost-minimisation analysis performed; ICER not applicable,no,,,"UNITI-1, UNITI-2, IM-UNITI, CLASSIC I, CLASSIC II, CHARM, GAIN, Watanabe 2012, T16, ACCENT I, GEMINI II",no,,,yes,"Adults aged 18 years or older with confirmed severe Crohn's disease or complex refractory fistulising Crohn's disease who have failed steroids, immunosuppressive therapy (azathioprine, 6-mercaptopurine, or methotrexate), and have documented intestinal inflammation or draining fistulae.",RCT,Later-line,,Clinical remission and response,Cost-minimisation,2017,3,yes,
ustekinumab-psd-march-2025.pdf,ustekinumab,Epyztek,"Biosimilar listing for severe chronic plaque psoriasis, severe psoriatic arthritis, severe Crohn disease, complex refractory fistulising Crohn disease, and moderate to severe ulcerative colitis — under the same circumstances as the reference biologic Stelara.",Immunology,Recommended with restriction,Authority Required,Stelara (ustekinumab reference biologic),,,Cost-minimisation basis — no ICER calculated,no,,,,no,,,no,"Adults and paediatric patients with severe chronic plaque psoriasis, severe psoriatic arthritis, severe Crohn disease, complex refractory fistulising Crohn disease, and moderate to severe ulcerative colitis — identical to Stelara indications",Cost-minimisation,Any,,Cost-minimisation,Cost-minimisation,2025,3,yes,
ustekinumab-psd-nov-2024.pdf,ustekinumab,Steqeyma®,"Biosimilar ustekinumab for severe chronic plaque psoriasis, severe psoriatic arthritis, severe Crohn disease, complex refractory fistulising Crohn disease, and moderate to severe ulcerative colitis.",Immunology,Recommended with restriction,Authority Required,Stelara® (reference biologic ustekinumab),,,Cost-minimisation basis submission; no ICER calculated as biosimilar with equivalent efficacy to reference biologic,no,,,,no,,,no,"Adults and paediatric patients with severe chronic plaque psoriasis, severe psoriatic arthritis, severe Crohn disease, complex refractory fistulising Crohn disease, and moderate to severe ulcerative colitis",Cost-minimisation,Any,,Cost-minimisation,Cost-minimisation,2024,11,yes,
ustekinumab-psd-november-2015.pdf,ustekinumab,Stelara,Psoriatic arthritis (PsA) in TNF-α inhibitor naïve patients. Treatment assessment after at least 24 weeks of initial therapy.,Immunology,Deferred,Authority Required,"adalimumab, certolizumab",,,Cost-minimisation approach; pricing contingent on special arrangement whereby ustekinumab published price is same for both psoriasis and psoriatic arthritis restrictions,no,,,"PSUMMIT-1, PSUMMIT-2, RAPID-PsA, ADEPT",yes,,"Inconsistency in comparative effectiveness claims: submission claims ustekinumab non-inferior to certolizumab and inferior to adalimumab, but this contradicts PBAC's November 2014 recommendation of certolizumab as cost-minimisation comparator to adalimumab",no,TNF-α inhibitor naïve adults with active psoriatic arthritis,RCT,First-line,,ACR50,Cost-minimisation,2015,11,yes,
ustekinumab-stelara-psd-march-2024.pdf,ustekinumab,Stelara,"Listing of ustekinumab 45 mg and 90 mg pre-filled syringe and pre-filled pen formulations for severe chronic plaque psoriasis, severe Crohn disease, severe psoriatic arthritis, moderate to severe ulcerative colitis, and complex refractory fistulising Crohn disease.",Immunology,Recommended with restriction,Authority Required,,,,Not applicable — cost-minimisation comparison based on bioequivalence; no economic model required,no,,,"C0743T09, CNTO1275EDI1001",yes,,,no,"Adult and paediatric patients with severe chronic plaque psoriasis, severe Crohn disease, severe psoriatic arthritis, moderate to severe ulcerative colitis, and complex refractory fistulising Crohn disease",Bioequivalence,Not applicable,,Bioequivalence,Cost-minimisation,2024,3,yes,
ustekinumab-uc-psd-july-2022.pdf,ustekinumab,Stelara®,Treatment of moderate to severe ulcerative colitis (MSUC) in adult patients who have had an inadequate response or intolerance to conventional therapy.,Immunology,Recommended with restriction,Authority Required,vedolizumab,,,Cost-minimisation approach used; no ICER range provided,no,,,,no,,,no,"Adult patients (≥18 years) with moderate to severe ulcerative colitis who have failed or are intolerant to conventional therapy (5-ASA, azathioprine, 6-mercaptopurine, or oral steroids)",Meta-analysis,Second-line,,Clinical remission,Cost-minimisation,2022,7,yes,
ustekinumab-wezlana-psd-march-2024.pdf,ustekinumab,Wezlana,"Treatment of paediatric severe chronic plaque psoriasis, severe Crohn disease, moderate to severe ulcerative colitis, complex refractory fistulising Crohn disease, and psoriatic arthritis. Also requested for new formulations of adult and paediatric severe chronic plaque psoriasis and severe Crohn disease.",Immunology,Noted,Authority Required,Stelara (reference biologic ustekinumab),,,Cost-minimisation approach used; no ICER calculated as biosimilar comparison with reference product,no,,,,no,,,no,"Adults and children with severe chronic plaque psoriasis, severe Crohn disease, moderate to severe ulcerative colitis, complex refractory fistulising Crohn disease, and psoriatic arthritis",Cost-minimisation,Any,,Cost-minimisation,Cost-minimisation,2024,3,yes,
vanzacaftor-tezacaftor-deutivacaftor-psd-july-2025-september-2025.pdf,vanzacaftor/tezacaftor/deutivacaftor,Alyftrek®,Treatment of cystic fibrosis in patients aged 6 years and older who have at least one mutation in the CFTR gene that is responsive to vanzacaftor/tezacaftor/deutivacaftor potentiation based on clinical and/or in vitro assay data.,Rare disease,Recommended with restriction,Authority Required,elexacaftor/tezacaftor/ivacaftor plus best supportive care; best supportive care alone,,,Cost-minimisation approach used; no ICER calculated,no,,,,no,,,no,"People with cystic fibrosis aged 6 years and older with at least one CFTR mutation responsive to vanzacaftor/tezacaftor/deutivacaftor based on clinical and/or in vitro assay data, with chronic sinopulmonary disease or gastrointestinal and nutritional abnormalities",RCT,First-line,,Other,Cost-minimisation,,,yes,
varenicline-psd-03-2014.pdf,varenicline,Champix,"Aid to smoking cessation in adults over 18 years of age. Specifically, the re-submission sought a change to allow re-treatment with varenicline 6 months (rather than 12 months) after an initial unsuccessful attempt.",Other,Recommended with restriction,Authority Required,"placebo, bupropion, nicotine replacement therapy (NRT)",,,No ICER calculated; economic analysis not presented in PSD,no,,,"A3051139, A3051028, A3051036, A3051044",yes,,,no,Adults over 18 years of age seeking smoking cessation aid; the re-submission specifically addressed varenicline-experienced patients who had relapsed and wished to re-attempt cessation with varenicline after a 6-month interval,RCT,Not applicable,1716,Continuous abstinence rate (CAR) from weeks 9 to 52,Not modelled,2014,3,yes,
varenicline-psd-november-2016.pdf,varenicline,Champix,Aid for smoking cessation in adults over 18 years of age.,Other,Recommended with restriction,Authority Required,"placebo, bupropion, nicotine replacement therapy",,,"No ICER calculated; this was a minor submission addressing restriction level only, not a full economic evaluation.",no,,,EAGLES (Study A3051123),no,,,no,"Adult cigarette smokers aged 18–75 years motivated to stop smoking, with or without a history of psychiatric disorders.",RCT,Not applicable,8144,Continuous abstinence from smoking; neuropsychiatric adverse events,Not modelled,2016,11,yes,
varenicline-psd-november-2017.pdf,varenicline,Champix,Aid to achieving abstinence from smoking in patients undergoing concurrent counselling for smoking cessation.,Other,Recommended with restriction,Authority Required,,,,"Not applicable — minor submission for restriction change, no economic evaluation required.",no,,,,yes,,,no,"Adults with nicotine dependence undergoing concurrent counselling for smoking cessation, including those who received an initiation pack as an inpatient in a public hospital.",Not applicable,Not applicable,,,,2017,11,yes,
varicella-virus-vaccine-psd-nov-2023.pdf,varicella zoster virus recombinant vaccine,Shingrix,"Prevention of herpes zoster (shingles) in adults aged 65 years and older, Aboriginal and Torres Strait Islander people aged 50 years and older, and immunocompromised individuals aged 18 years and older with specified medical conditions or immunosuppressive therapies.",Immunology,Recommended with restriction,Restricted,,,,"Not applicable — vaccine assessment, no ICER calculated",no,,,,yes,,,yes,"Adults aged 65 years and older; Aboriginal and Torres Strait Islander individuals aged 50 years and older; immunocompromised individuals aged 18 years and older with haemopoietic stem cell transplant, solid organ transplant, haematological malignancy, advanced or untreated HIV, and broader immunocompromising conditions at moderate or high risk of herpes zoster",RCT,Not applicable,,Prevention of herpes zoster infection,Cost-minimisation,2023,11,yes,
varicella-zoster-vaccine-psd-03-2023.pdf,varicella zoster virus recombinant vaccine,Shingrix,"Prevention of herpes zoster (HZ) and post-herpetic neuralgia (PHN) in non-Indigenous adults ≥65 years and Aboriginal and Torres Strait Islander adults ≥50 years, with consideration for immunocompromised adults ≥18 years.",Immunology,Noted,Restricted,no vaccine,,,ICERs not provided in extracted text; document indicates uncertainty in cost-effectiveness ratios from previous 2018 submission,no,,,"ZOE-50, ZOE-70, ZOSTER-049",yes,,,no,Non-Indigenous adults aged ≥65 years and Aboriginal and Torres Strait Islander adults aged ≥50 years; immunocompromised adults aged ≥18 years (TGA-indicated but not evaluated in cost-effectiveness analysis),RCT,Not applicable,,"HZ cases, PHN cases, HZ-associated complications",CUA,2023,3,yes,
varicella-zoster-virus-recombinant-vaccine-psd-july-2023.pdf,varicella zoster virus recombinant vaccine,Shingrix®,Prevention of herpes zoster (HZ) and post-herpetic neuralgia (PHN) in non-Indigenous individuals aged 65 to 69 years and ≥71 years.,Immunology,Recommended with restriction,Restricted,No vaccine,5000,25000,ICER range redacted; base case ICERs using reduced cost per dose ranged from $[redacted] 1/QALY to $[redacted] 1/QALY depending on population and scenario.,no,,,"ZOE-50, ZOE-70, ZOSTER-049",yes,,,no,Non-Indigenous individuals aged 65 to 69 years and ≥71 years for prevention of herpes zoster and post-herpetic neuralgia.,RCT,Not applicable,,Surrogate,CUA,2023,7,yes,
varicella-zoster-virus-recombinant-vaccine-psd-november-2018.pdf,recombinant varicella zoster virus glycoprotein E antigen (AS01B adjuvanted) vaccine,Shingrix®,"Prevention of herpes zoster (HZ) and post-herpetic neuralgia (PHN) in adults aged 60 years and older, with a five-year catch-up program.",Immunology,Noted,Restricted,No vaccine (60-69 and 80+ years); Live herpes zoster vaccine/Zostavax® (70-79 years),,,ICERs not provided in the available text extract,no,,,"ZOE-50, ZOE-70, SPS",no,,,no,"Adults aged 60 years and older (with five-year catch-up programs for ages 60-69, 70-79, and 80+ years)",RCT,Not applicable,16596,Prevention of herpes zoster and post-herpetic neuralgia,CUA,2018,11,yes,
vedolizumab-1-psd-march-2015.pdf,vedolizumab,Entyvio,"Treatment of moderate to severe Crohn's disease in patients who have failed conventional therapy (corticosteroids, immunosuppressives) and meet severity criteria (CDAI ≥300).",Immunology,Recommended with restriction,Authority Required,"infliximab, adalimumab",,,Cost-minimisation analysis; ICER not applicable,no,,,"GEMINI II, GEMINI III",no,,,no,"Adults with moderate to severe Crohn's disease who have failed systemic corticosteroids and immunosuppressive therapy (azathioprine, 6-mercaptopurine, or methotrexate) with CDAI score ≥300",RCT,First-line,,Clinical response,Cost-minimisation,2015,3,yes,
vedolizumab-2-psd-march-2015.pdf,vedolizumab,Entyvio,"Treatment of moderate to severe ulcerative colitis in adult patients who have had an inadequate response to, lost response to, or are intolerant to conventional therapy or TNF-α antagonists.",Immunology,Recommended with restriction,Authority Required,infliximab,,,Cost-minimisation analysis against infliximab; ICER not calculated,no,,,,yes,,,no,"Adult patients with moderate to severe ulcerative colitis who have failed or are intolerant to 5-aminosalicylates, azathioprine, 6-mercaptopurine, or corticosteroids, with Mayo score ≥6",RCT,Second-line,747,Clinical response and remission,Cost-minimisation,2015,3,yes,
vedolizumab-psd-07-2014.pdf,vedolizumab,Entyvio,Initial treatment of moderate to severe ulcerative colitis in patients who have failed to achieve adequate response to prior systemic therapy (corticosteroids and/or immunomodulators).,Immunology,Recommended with restriction,Authority Required,"standard of care (5-aminosalicylates, corticosteroids, immunomodulators)",,,ICER not stated in the extracted text,no,,,GEMINI I,no,,,yes,"Adults with moderate to severe ulcerative colitis confirmed by clinical, endoscopic and histological features, with complete Mayo score 6-12 (endoscopic subscore ≥2), who have failed to achieve adequate response to at least one of: corticosteroids or immunomodulators.",RCT,Later-line,,Clinical response and remission,,2014,7,yes,
vedolizumab-psd-july-2024.pdf,vedolizumab,Entyvio,"Initial treatment of moderate to severe chronic pouchitis in adult patients who have undergone ileal pouch anal anastomosis (IPAA) for ulcerative colitis and have inadequate response to, lost response to, or are antibiotic dependent on antibiotic therapy.",Immunology,Recommended with restriction,Authority Required,placebo plus standard of care,,,ICER values not stated in extracted text; cost-effectiveness analysis versus standard of care was basis of submission,no,,,,no,,,no,"Adult patients aged 18+ with moderate to severe chronic pouchitis following IPAA for ulcerative colitis, with inadequate response to, lost response to, or antibiotic dependence on antibiotic therapy, confirmed by mPDAI score ≥5 and endoscopic mPDAI sub-score ≥2",RCT,Not applicable,,Clinically relevant modified Pouchitis Disease Activity Index (mPDAI) remission,CUA,2024,7,yes,
vedolizumab-psd-march-2024.pdf,vedolizumab,Entyvio,"Additional induction dose (300 mg at week 10) for initial treatment of severe Crohn disease in patients who have not responded to the existing three-dose induction therapy (weeks 0, 2, and 6).",Immunology,Noted,Authority Required,vedolizumab IV under current PBS restriction,,,Cost-minimisation approach used; no traditional ICER calculated,no,,,,no,,,no,"Adult patients with severe Crohn disease who have had an inadequate response to, lost response to, or are intolerant to conventional therapy or TNF-α antagonists, specifically those not responding to the three-dose induction regimen (weeks 0, 2, and 6)",Cost-minimisation,First-line,,Cost-minimisation,Cost-minimisation,2024,3,yes,
vedolizumab-psd-nov-2020.pdf,vedolizumab,Entyvio,Maintenance treatment for patients with moderate to severe ulcerative colitis (MSUC) and severe Crohn's disease (CD) who have responded to induction treatment with vedolizumab IV.,Immunology,Recommended with restriction,Authority Required,vedolizumab IV,,,Cost-minimisation analysis used; no ICER calculated,no,,,,no,,,no,Adult patients with moderate to severe ulcerative colitis or severe Crohn's disease who have responded to induction treatment with vedolizumab IV,RCT,Any,,Clinical remission,Cost-minimisation,2020,11,yes,
vedolizumab-psd-november-2025.pdf,vedolizumab,Entyvio,"Dose-escalation option for adults with moderate to severe ulcerative colitis (MSUC) and severe Crohn disease (CD), increasing maintenance dosing from 8-weekly to 4-weekly for patients with inadequate response to 8-weekly dosing.",Immunology,Recommended with restriction,Authority Required,vedolizumab 8-weekly (Q8W) maintenance,,,Not stated in provided document section,yes,Special Pricing Arrangement (SPA) amendment proposed to offset net budget impact of doses additional to Q8W dosing,,,no,,,no,"Adults with moderate to severe ulcerative colitis or severe Crohn disease who have had inadequate response or lost response to conventional therapy or TNF-alpha antagonists, and who require escalation from 8-weekly to 4-weekly maintenance dosing",Other,Later-line,,Adequate clinical response,Cost-minimisation,2025,11,yes,
velmanase alfa-psd-july-2025- with-corrigenda-and-addendum-december-2025.pdf,velmanase alfa,Lamzede,Enzyme replacement therapy for the treatment of non-neurological manifestations in patients with alpha-mannosidosis,Rare disease,Recommended with restriction,Authority Required,best supportive care,,,ICER values not stated in provided text,no,,,"rhLAMAN-05, rhLAMAN-08",no,,,no,patients with non-neurological manifestations of alpha-mannosidosis confirmed by leukocyte-based assay with or without genetic testing,RCT,Any,,Surrogate,CUA,,,yes,
vemurafenib-psd-03-2013.pdf,vemurafenib,Zelboraf®,Treatment of BRAF V600 mutation-positive patients with unresectable (stage IIIC) or metastatic (stage IV) melanoma with WHO performance status ≤2.,Oncology,Deferred,Authority Required,dacarbazine (DTIC),75000,105000,"ICER range without non-health care costs; with rebate offered in Pre-Sub Committee Response, ICER reduced to $45,000–$75,000 (including non-health care costs) and $75,000–$105,000 (without non-health care costs). Noted as unacceptably high and uncertain.",yes,Risk share arrangement proposed to reduce PBS costs; PBAC recommended data collection mechanism to verify anticipated overall survival benefits in Australian clinical practice.,10000,BRIM 3,yes,45000000,"Unacceptably high and uncertain ICER ($75,000–$105,000 per QALY without non-health care costs); ICER highly dependent on duration of survival; reliance on BRAF mutation testing with risk of test inaccuracy (false positives); limited evidence for V600K mutations; pricing disadvantages compared to ipilimumab benchmark.",no,Adults with previously untreated unresectable stage IIIC or metastatic stage IV melanoma positive for BRAF V600 mutation with WHO performance status ≤2.,RCT,First-line,,OS,CUA,2013,3,yes,
venetoclax-psd-july-2017.pdf,venetoclax,Venclexta®,Relapsed or refractory chronic lymphocytic leukaemia (CLL) in patients with 17p deletion or highly refractory disease,Haematology,Recommended with restriction,Authority Required,idelalisib and ibrutinib,,,Pricing details redacted; cost-minimisation analysis against comparators discussed but ICER values not disclosed in PSD,yes,Risk Sharing Arrangement (RSA) negotiations mentioned as part of resubmission strategy to address cost concerns,,,yes,,,no,"Adults with relapsed or refractory chronic lymphocytic leukaemia with 17p chromosomal deletion (by FISH) OR highly refractory disease (≥2 prior lines including chemoimmunotherapy, intolerant/unresponsive to B-cell receptor signal inhibitors)",Single-arm,Second-line,,ORR,Cost-minimisation,2017,7,yes,
venetoclax-psd-july-2020.pdf,venetoclax,Venclexta,Previously untreated chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL) in patients with coexisting conditions who are inappropriate for fludarabine-based chemo-immunotherapy,Haematology,Recommended with restriction,Authority Required,chlorambucil plus obinutuzumab,55000,75000,,yes,Risk sharing arrangement consisting of subsidisation caps to ensure cost-effectiveness; covers both first-line use with obinutuzumab and existing later-line relapsed/refractory CLL treatments,,CLL-14,yes,,,no,Adults with previously untreated chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL) with coexisting conditions who are inappropriate for fludarabine-based chemo-immunotherapy,RCT,First-line,,PFS,CUA,2020,7,yes,
venetoclax-psd-july-2021.pdf,venetoclax,Venclexta®,"Treatment of newly diagnosed acute myeloid leukaemia (AML) in patients ineligible for standard intensive remission induction chemotherapy, in combination with azacitidine.",Haematology,Recommended with restriction,Authority Required,azacitidine monotherapy,75000,95000,,yes,Risk-sharing arrangement with financial caps based on estimated net PBS/RPBS cost for venetoclax and rebate for use beyond annual caps to manage risk of use in patients previously considered fit for standard intensive remission induction regimens.,,,yes,40000000,,no,Adults with newly diagnosed acute myeloid leukaemia ineligible for standard intensive induction chemotherapy,RCT,First-line,,OS,CUA,2021,7,yes,
venetoclax-psd-mar-2021.pdf,venetoclax,Venclexta®,"Newly diagnosed acute myeloid leukaemia (AML) in patients ineligible for standard intensive remission induction chemotherapy, given in combination with azacitidine.",Haematology,Recommended with restriction,Authority Required,azacitidine monotherapy,,,ICER not stated in provided document excerpt,no,,,,no,,,no,"Adults with newly diagnosed acute myeloid leukaemia who are ineligible for standard intensive remission induction chemotherapy, treated in combination with azacitidine.",RCT,First-line,,OS,CUA,2021,3,yes,
venetoclax-psd-march-2017.pdf,venetoclax,Venclexta®,"Relapsed/refractory chronic lymphocytic leukaemia (CLL) in patients with 17p deletion/TP53 mutation or highly refractory disease (refractory to fludarabine-based regimens, intolerant to B-cell receptor inhibitors, or received ≥2 prior lines of therapy).",Haematology,Recommended with restriction,Authority Required,"idelalisib, ibrutinib, and rituximab monotherapy (as proxy for best supportive care)",,,ICER not disclosed in document excerpt; appears to be redacted.,no,,,,no,,,no,"Adults with relapsed/refractory CLL with 17p deletion/TP53 mutation or highly refractory disease (refractory to fludarabine-based regimens, intolerant/inadequate response to B-cell receptor inhibitors, or with ≥2 prior lines of therapy including chemoimmunotherapy).",Single-arm,Second-line,,ORR,CUA,2017,3,yes,
venetoclax-psd-march-2020.pdf,venetoclax,Venclexta®,"Previously untreated chronic lymphocytic leukaemia (CLL) in patients with coexisting conditions who are inappropriate for fludarabine-based chemo-immunotherapy, in combination with obinutuzumab.",Haematology,Recommended with restriction,Authority Required,chlorambucil + obinutuzumab,,,,no,,,,no,,,no,Previously untreated chronic lymphocytic leukaemia patients with coexisting conditions inappropriate for fludarabine-based chemo-immunotherapy,RCT,First-line,,PFS,CEA,2020,3,yes,
venetoclax-psd-november-2017.pdf,venetoclax,Venclexta®,"Treatment of relapsed or refractory chronic lymphocytic leukaemia (R/R CLL) in patients who have failed a kinase inhibitor, as a third-line treatment option.",Haematology,Recommended with restriction,Restricted,idelalisib with rituximab,,,Cost-minimisation analysis used rather than ICER; financial details redacted in document,yes,Managed Access Program to manage residual uncertainty with respect to venetoclax monotherapy,,,yes,,,yes,"Adults with relapsed or refractory chronic lymphocytic leukaemia who have failed a kinase inhibitor, including those with 17p deletion",Cost-minimisation,Later-line,,Cost-minimisation,Cost-minimisation,2017,11,yes,
venetoclax-psd-november-2018.pdf,venetoclax,Venclexta®,Relapsed or refractory chronic lymphocytic leukaemia (CLL) in patients considered unsuitable for treatment or retreatment with a purine analogue.,Haematology,Recommended with restriction,Authority Required,ibrutinib monotherapy,,,Cost-minimisation basis claimed; no ICER range provided in available text,no,,,MURANO,yes,,,no,"Adults with relapsed or refractory CLL unsuitable for treatment or retreatment with a purine analogue, WHO performance status 0 or 1",RCT,Later-line,,PFS,Cost-minimisation,2018,11,yes,
